id,category,name_localized,format,width,height,description,description_src,description_brief,inspected,need_inspection,inspection_reason,raw_response
extra_cards/festivals/14-13農曆新年.jpg,festivals,"{""en"":""Lunar New Year"",""zh"":""农历新年"",""yue"":""農曆新年"",""ko"":""음력 설날""}",JPEG,756,1051,This image shows a woman giving a red envelope to a child during Lunar New Year. The background has pink flowers and a red diamond with the Chinese character for 'fortune'. Both people are smiling and wearing traditional clothes.,qwen3-vl-plus,A woman gives a red envelope to a happy child during Lunar New Year.,False,False,,"{
    ""en"": ""Lunar New Year"",
    ""zh"": ""农历新年"",
    ""yue"": ""農曆新年"",
    ""ko"": ""음력 설날"",
    ""description"": ""This image shows a woman giving a red envelope to a child during Lunar New Year. The background has pink flowers and a red diamond with the Chinese character for 'fortune'. Both people are smiling and wearing traditional clothes."",
    ""description_brief"": ""A woman gives a red envelope to a happy child during Lunar New Year."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/supplies/2-02碗.jpg,supplies,"{""en"":""Bowl"",""zh"":""碗"",""yue"":""碗"",""ko"":""그릇""}",JPEG,756,1051,This is a red bowl with a black outline. It is round and has a flat bottom so it can sit on a table. People use bowls to hold food like rice or soup.,qwen3-vl-plus,A red bowl for eating food.,False,False,,"{
    ""en"": ""Bowl"",
    ""zh"": ""碗"",
    ""yue"": ""碗"",
    ""ko"": ""그릇"",
    ""description"": ""This is a red bowl with a black outline. It is round and has a flat bottom so it can sit on a table. People use bowls to hold food like rice or soup."",
    ""description_brief"": ""A red bowl for eating food."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/festivals/14-14大掃除.jpg,festivals,"{""en"":""Spring Cleaning"",""zh"":""大扫除"",""yue"":""大掃除"",""ko"":""대청소""}",JPEG,756,1051,"Three people are cleaning a room together. One person is sweeping the floor with a broom, another is wiping a window, and a child is wiping a table. Everyone is helping to make the room clean and tidy.",qwen3-vl-plus,People are cleaning the house together.,False,False,,"{
    ""en"": ""Spring Cleaning"",
    ""zh"": ""大扫除"",
    ""yue"": ""大掃除"",
    ""ko"": ""대청소"",
    ""description"": ""Three people are cleaning a room together. One person is sweeping the floor with a broom, another is wiping a window, and a child is wiping a table. Everyone is helping to make the room clean and tidy."",
    ""description_brief"": ""People are cleaning the house together."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Hole Punch2.jpg,stationery,"{""en"":""Hole Punch"",""zh"":""打孔器"",""yue"":""打孔機"",""ko"":""구멍 뚫는 기계""}",JPEG,720,618,This is a black hole puncher used to make round holes in paper. It has a handle you press down to punch the hole. The holes are usually made near the edge of the paper so it can fit into a binder.,qwen3-vl-plus,A tool that makes holes in paper for binders.,False,False,,"{
    ""en"": ""Hole Punch"",
    ""zh"": ""打孔器"",
    ""yue"": ""打孔機"",
    ""ko"": ""구멍 뚫는 기계"",
    ""description"": ""This is a black hole puncher used to make round holes in paper. It has a handle you press down to punch the hole. The holes are usually made near the edge of the paper so it can fit into a binder."",
    ""description_brief"": ""A tool that makes holes in paper for binders."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/write-4506.jpg,activities,"{""en"":""write-4506"",""zh"":""写字"",""yue"":""寫字"",""ko"":""쓰기""}",JPEG,402,502,A girl with brown hair in pigtails is sitting at a desk and writing with a blue pencil. She is wearing a pink shirt and looking down at her paper. The desk is orange and the background is plain white.,qwen3-vl-plus,A girl is writing on paper at a desk.,False,False,,"{
    ""en"": ""write-4506"",
    ""zh"": ""写字"",
    ""yue"": ""寫字"",
    ""ko"": ""쓰기"",
    ""description"": ""A girl with brown hair in pigtails is sitting at a desk and writing with a blue pencil. She is wearing a pink shirt and looking down at her paper. The desk is orange and the background is plain white."",
    ""description_brief"": ""A girl is writing on paper at a desk."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Hole Punch4.jpg,stationery,"{""en"":""Hole Punch"",""zh"":""打孔器"",""yue"":""打孔機"",""ko"":""구멍 뚫는 기계""}",JPEG,960,876,This is a black and white hole punch. It makes round holes in paper so you can put papers in a binder. You press down on the top to make the hole.,qwen3-vl-plus,A tool that makes holes in paper for binders.,False,False,,"{
    ""en"": ""Hole Punch"",
    ""zh"": ""打孔器"",
    ""yue"": ""打孔機"",
    ""ko"": ""구멍 뚫는 기계"",
    ""description"": ""This is a black and white hole punch. It makes round holes in paper so you can put papers in a binder. You press down on the top to make the hole."",
    ""description_brief"": ""A tool that makes holes in paper for binders."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/supplies/2-04匙羹.jpg,supplies,"{""en"":""Spoon"",""zh"":""勺子"",""yue"":""匙羹"",""ko"":""스푼""}",JPEG,756,1051,This is a yellow spoon with a long handle and a round bowl. It is used for eating food like soup or cereal. The spoon is simple and easy to hold.,qwen3-vl-plus,A yellow spoon for eating.,False,False,,"{
    ""en"": ""Spoon"",
    ""zh"": ""勺子"",
    ""yue"": ""匙羹"",
    ""ko"": ""스푼"",
    ""description"": ""This is a yellow spoon with a long handle and a round bowl. It is used for eating food like soup or cereal. The spoon is simple and easy to hold."",
    ""description_brief"": ""A yellow spoon for eating."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/蝦餃.jpg,food,"{""en"":""Shrimp Dumplings"",""zh"":""虾饺"",""yue"":""蝦餃"",""ko"":""새우 만두""}",JPEG,756,1051,"This image shows steamed shrimp dumplings in a bamboo steamer. The dumplings are white and round with pleats, and steam is rising from them. They are a popular food in Chinese cuisine, often served hot.",qwen3-vl-plus,Hot shrimp dumplings in a bamboo steamer.,False,False,,"{
    ""en"": ""Shrimp Dumplings"",
    ""zh"": ""虾饺"",
    ""yue"": ""蝦餃"",
    ""ko"": ""새우 만두"",
    ""description"": ""This image shows steamed shrimp dumplings in a bamboo steamer. The dumplings are white and round with pleats, and steam is rising from them. They are a popular food in Chinese cuisine, often served hot."",
    ""description_brief"": ""Hot shrimp dumplings in a bamboo steamer."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/appliances/10-01電話.jpg,appliances,"{""en"":""Telephone"",""zh"":""电话"",""yue"":""電話"",""ko"":""전화기""}",JPEG,756,1051,"This is a pink telephone with a coiled cord and a keypad. It has a small screen on top and buttons numbered 0 to 9, plus # and * keys. The phone is drawn in a simple, clear style to help children recognize it easily.",qwen3-vl-plus,A pink telephone with buttons and a curly cord for making calls.,False,False,,"{
    ""en"": ""Telephone"",
    ""zh"": ""电话"",
    ""yue"": ""電話"",
    ""ko"": ""전화기"",
    ""description"": ""This is a pink telephone with a coiled cord and a keypad. It has a small screen on top and buttons numbered 0 to 9, plus # and * keys. The phone is drawn in a simple, clear style to help children recognize it easily."",
    ""description_brief"": ""A pink telephone with buttons and a curly cord for making calls."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/supplies/2-03碟.jpg,supplies,"{""en"":""Plate"",""zh"":""碟"",""yue"":""碟"",""ko"":""접시""}",JPEG,756,1051,"This image shows two round, flat plates. One plate is lying down and the other is standing up behind it. The plates are simple and clear with no patterns or decorations.",qwen3-vl-plus,Two plain white plates for eating.,False,False,,"{
    ""en"": ""Plate"",
    ""zh"": ""碟"",
    ""yue"": ""碟"",
    ""ko"": ""접시"",
    ""description"": ""This image shows two round, flat plates. One plate is lying down and the other is standing up behind it. The plates are simple and clear with no patterns or decorations."",
    ""description_brief"": ""Two plain white plates for eating."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/rituals/15-16戴安全帶.jpg,rituals,"{""en"":""Wear seatbelt"",""zh"":""戴安全带"",""yue"":""戴安全帶"",""ko"":""안전벨트 착용""}",JPEG,756,1051,The image shows a child sitting in a car seat with a black seatbelt fastened across their chest and lap. The child is smiling and wearing a white shirt and blue shorts. This helps keep the child safe while riding in a vehicle.,qwen3-vl-plus,A child is wearing a seatbelt to stay safe in the car.,False,False,,"{
    ""en"": ""Wear seatbelt"",
    ""zh"": ""戴安全带"",
    ""yue"": ""戴安全帶"",
    ""ko"": ""안전벨트 착용"",
    ""description"": ""The image shows a child sitting in a car seat with a black seatbelt fastened across their chest and lap. The child is smiling and wearing a white shirt and blue shorts. This helps keep the child safe while riding in a vehicle."",
    ""description_brief"": ""A child is wearing a seatbelt to stay safe in the car."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/蝦片.jpg,food,"{""en"":""Shrimp chips"",""zh"":""虾片"",""yue"":""蝦片"",""ko"":""새우칩""}",JPEG,756,1051,"This image shows a package of shrimp chips. The chips are light yellow and round, and the package has a picture of a shrimp on it. The words '蝦片' are written in black on the package and at the bottom of the image.",qwen3-vl-plus,A package of shrimp chips with a shrimp picture and Chinese text.,False,False,,"{
    ""en"": ""Shrimp chips"",
    ""zh"": ""虾片"",
    ""yue"": ""蝦片"",
    ""ko"": ""새우칩"",
    ""description"": ""This image shows a package of shrimp chips. The chips are light yellow and round, and the package has a picture of a shrimp on it. The words '蝦片' are written in black on the package and at the bottom of the image."",
    ""description_brief"": ""A package of shrimp chips with a shrimp picture and Chinese text."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Hole Punch3.jpg,stationery,"{""en"":""Hole Punch"",""zh"":""打孔器"",""yue"":""打孔機"",""ko"":""구멍 뚫는 기계""}",JPEG,960,736,This is a hole punch. It makes round holes in paper. You press down on the top part to punch holes.,qwen3-vl-plus,A tool that makes holes in paper.,False,False,,"{
    ""en"": ""Hole Punch"",
    ""zh"": ""打孔器"",
    ""yue"": ""打孔機"",
    ""ko"": ""구멍 뚫는 기계"",
    ""description"": ""This is a hole punch. It makes round holes in paper. You press down on the top part to punch holes."",
    ""description_brief"": ""A tool that makes holes in paper."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/festivals/14-15全盒.jpg,festivals,"{""en"":""Festival Snack Tray"",""zh"":""全盒"",""yue"":""全盒"",""ko"":""전함""}",JPEG,756,1051,"This is a round tray with different sections. Each section holds a type of snack: golden cookies, red candies, orange fruits with green leaves, and gold coin-shaped treats. The tray is bright orange with yellow edges and is used during festivals.",qwen3-vl-plus,"A colorful festival tray with snacks like cookies, candies, oranges, and gold coins.",False,False,,"{
    ""en"": ""Festival Snack Tray"",
    ""zh"": ""全盒"",
    ""yue"": ""全盒"",
    ""ko"": ""전함"",
    ""description"": ""This is a round tray with different sections. Each section holds a type of snack: golden cookies, red candies, orange fruits with green leaves, and gold coin-shaped treats. The tray is bright orange with yellow edges and is used during festivals."",
    ""description_brief"": ""A colorful festival tray with snacks like cookies, candies, oranges, and gold coins."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/calendar-1.jpg,activities,"{""en"":""calendar-1"",""zh"":""日历-1"",""yue"":""月曆-1"",""ko"":""달력-1""}",JPEG,531,171,This is a calendar with numbers from 1 to 30 arranged in rows. Each number is inside its own square box. The calendar stands up on a black base so you can see it clearly.,qwen3-vl-plus,A standing calendar showing numbers 1 to 30 for tracking days.,False,False,,"{
    ""en"": ""calendar-1"",
    ""zh"": ""日历-1"",
    ""yue"": ""月曆-1"",
    ""ko"": ""달력-1"",
    ""description"": ""This is a calendar with numbers from 1 to 30 arranged in rows. Each number is inside its own square box. The calendar stands up on a black base so you can see it clearly."",
    ""description_brief"": ""A standing calendar showing numbers 1 to 30 for tracking days."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/13d-06校車.jpg,activities,"{""en"":""Riding the school bus"",""zh"":""坐校车"",""yue"":""搭校車"",""ko"":""학원버스 타기""}",JPEG,756,1051,"This image shows a white and yellow school bus with children getting on. A driver is sitting in the front, smiling. One child is stepping onto the bus while another waves hello nearby.",qwen3-vl-plus,Children are getting on a school bus with a friendly driver.,False,False,,"{
    ""en"": ""Riding the school bus"",
    ""zh"": ""坐校车"",
    ""yue"": ""搭校車"",
    ""ko"": ""학원버스 타기"",
    ""description"": ""This image shows a white and yellow school bus with children getting on. A driver is sitting in the front, smiling. One child is stepping onto the bus while another waves hello nearby."",
    ""description_brief"": ""Children are getting on a school bus with a friendly driver."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/rituals/15-17用紙巾抹鼻涕.jpg,rituals,"{""en"":""Wipe nose with tissue"",""zh"":""用纸巾抹鼻涕"",""yue"":""用紙巾抹鼻涕"",""ko"":""티슈로 코를 닦기""}",JPEG,756,1051,The image shows a child using a white tissue to wipe their nose. The child is wearing a yellow shirt with blue sleeves and has short black hair. This action helps keep the face clean and is part of daily hygiene routines.,qwen3-vl-plus,A child wipes their nose with a tissue.,False,False,,"{
    ""en"": ""Wipe nose with tissue"",
    ""zh"": ""用纸巾抹鼻涕"",
    ""yue"": ""用紙巾抹鼻涕"",
    ""ko"": ""티슈로 코를 닦기"",
    ""description"": ""The image shows a child using a white tissue to wipe their nose. The child is wearing a yellow shirt with blue sleeves and has short black hair. This action helps keep the face clean and is part of daily hygiene routines."",
    ""description_brief"": ""A child wipes their nose with a tissue."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/festivals/14-16利是.jpg,festivals,"{""en"":""Red envelope with money"",""zh"":""红包"",""yue"":""利是"",""ko"":""빨간 봉투""}",JPEG,756,1051,This image shows a red envelope with money inside. The envelope has a golden '福' character and floral patterns. Another red envelope with flowers is next to it. These are often given during festivals for good luck.,qwen3-vl-plus,"A red envelope with money, used during festivals.",False,False,,"{
    ""en"": ""Red envelope with money"",
    ""zh"": ""红包"",
    ""yue"": ""利是"",
    ""ko"": ""빨간 봉투"",
    ""description"": ""This image shows a red envelope with money inside. The envelope has a golden '福' character and floral patterns. Another red envelope with flowers is next to it. These are often given during festivals for good luck."",
    ""description_brief"": ""A red envelope with money, used during festivals."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/supplies/2-05湯羹.jpg,supplies,"{""en"":""Soup spoon"",""zh"":""汤匙"",""yue"":""湯匙"",""ko"":""국수저""}",JPEG,756,1051,This is a soup spoon. It is orange and has a rounded bowl with a long handle. People use it to eat soup or other liquid foods.,qwen3-vl-plus,An orange spoon for eating soup.,False,False,,"{
    ""en"": ""Soup spoon"",
    ""zh"": ""汤匙"",
    ""yue"": ""湯匙"",
    ""ko"": ""국수저"",
    ""description"": ""This is a soup spoon. It is orange and has a rounded bowl with a long handle. People use it to eat soup or other liquid foods."",
    ""description_brief"": ""An orange spoon for eating soup."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/蟹.jpg,food,"{""en"":""Crab"",""zh"":""蟹"",""yue"":""蟹"",""ko"":""게""}",JPEG,756,1051,"This is a drawing of a crab. It is orange and has two big claws, eight legs, and two small eyes on top. Crabs are sea animals that people sometimes eat.",qwen3-vl-plus,A crab with big claws and eight legs.,False,False,,"{
    ""en"": ""Crab"",
    ""zh"": ""蟹"",
    ""yue"": ""蟹"",
    ""ko"": ""게"",
    ""description"": ""This is a drawing of a crab. It is orange and has two big claws, eight legs, and two small eyes on top. Crabs are sea animals that people sometimes eat."",
    ""description_brief"": ""A crab with big claws and eight legs."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/rituals/15-18放低手.jpg,rituals,"{""en"":""Lower your hands"",""zh"":""放低手"",""yue"":""放低手"",""ko"":""손을 내리세요""}",JPEG,756,1051,"The image shows a child standing with both arms relaxed at their sides. The child is wearing an orange shirt, yellow shorts, white socks, and black shoes. This picture helps remind children to keep their hands down by their sides when needed.",qwen3-vl-plus,A child standing with hands lowered to their sides.,False,False,,"{
    ""en"": ""Lower your hands"",
    ""zh"": ""放低手"",
    ""yue"": ""放低手"",
    ""ko"": ""손을 내리세요"",
    ""description"": ""The image shows a child standing with both arms relaxed at their sides. The child is wearing an orange shirt, yellow shorts, white socks, and black shoes. This picture helps remind children to keep their hands down by their sides when needed."",
    ""description_brief"": ""A child standing with hands lowered to their sides."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Hole Punch5.jpg,stationery,"{""en"":""Hole Punch"",""zh"":""打孔器"",""yue"":""打孔機"",""ko"":""구멍 뚫는 기계""}",JPEG,960,743,This is a hole punch. It has two slots to make holes in paper. The top part is black and the bottom part is white. You press down to make holes for putting papers in a binder.,qwen3-vl-plus,A tool that makes holes in paper so you can put it in a folder or binder.,False,False,,"{
    ""en"": ""Hole Punch"",
    ""zh"": ""打孔器"",
    ""yue"": ""打孔機"",
    ""ko"": ""구멍 뚫는 기계"",
    ""description"": ""This is a hole punch. It has two slots to make holes in paper. The top part is black and the bottom part is white. You press down to make holes for putting papers in a binder."",
    ""description_brief"": ""A tool that makes holes in paper so you can put it in a folder or binder."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/supplies/2-06筷子.jpg,supplies,"{""en"":""Chopsticks"",""zh"":""筷子"",""yue"":""筷子"",""ko"":""젓가락""}",JPEG,756,1051,"This image shows a pair of green chopsticks. They are long, thin sticks used for eating food. The chopsticks are placed side by side on a white background with a red stripe at the top.",qwen3-vl-plus,Green chopsticks for eating food.,False,False,,"{
    ""en"": ""Chopsticks"",
    ""zh"": ""筷子"",
    ""yue"": ""筷子"",
    ""ko"": ""젓가락"",
    ""description"": ""This image shows a pair of green chopsticks. They are long, thin sticks used for eating food. The chopsticks are placed side by side on a white background with a red stripe at the top."",
    ""description_brief"": ""Green chopsticks for eating food."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Hole Punch6.jpg,stationery,"{""en"":""Hole Punch"",""zh"":""打孔器"",""yue"":""打孔機"",""ko"":""구멍 뚫는 기계""}",JPEG,902,960,This is a black hole punch. It makes round holes in paper so you can put papers in a binder. You press down on the top part to make the hole.,qwen3-vl-plus,A tool that makes holes in paper for binders.,False,False,,"{
    ""en"": ""Hole Punch"",
    ""zh"": ""打孔器"",
    ""yue"": ""打孔機"",
    ""ko"": ""구멍 뚫는 기계"",
    ""description"": ""This is a black hole punch. It makes round holes in paper so you can put papers in a binder. You press down on the top part to make the hole."",
    ""description_brief"": ""A tool that makes holes in paper for binders."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/appliances/10-02手提電話.jpg,appliances,"{""en"":""Cell phone"",""zh"":""手机"",""yue"":""手提電話"",""ko"":""휴대폰""}",JPEG,756,1051,"This is a drawing of a cell phone with a gray body and yellow buttons. It has a screen at the top and number keys below, including 0 to 9, *, and #. The phone is shown at an angle so you can see its front and side.",qwen3-vl-plus,A gray cell phone with yellow buttons for making calls.,False,False,,"{
    ""en"": ""Cell phone"",
    ""zh"": ""手机"",
    ""yue"": ""手提電話"",
    ""ko"": ""휴대폰"",
    ""description"": ""This is a drawing of a cell phone with a gray body and yellow buttons. It has a screen at the top and number keys below, including 0 to 9, *, and #. The phone is shown at an angle so you can see its front and side."",
    ""description_brief"": ""A gray cell phone with yellow buttons for making calls."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/13d-05放學.jpg,activities,"{""en"":""School dismissal"",""zh"":""放学"",""yue"":""放學"",""ko"":""하교""}",JPEG,756,1051,"A child is walking out of a school building with a red backpack. The school has many windows and a gate at the entrance. The sky is blue, and the child looks happy to be leaving school.",qwen3-vl-plus,The child is leaving school after classes are over.,False,False,,"{
    ""en"": ""School dismissal"",
    ""zh"": ""放学"",
    ""yue"": ""放學"",
    ""ko"": ""하교"",
    ""description"": ""A child is walking out of a school building with a red backpack. The school has many windows and a gate at the entrance. The sky is blue, and the child looks happy to be leaving school."",
    ""description_brief"": ""The child is leaving school after classes are over."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/festivals/14-17揮春.jpg,festivals,"{""en"":""Spring Festival Couplets"",""zh"":""新春对联"",""yue"":""揮春"",""ko"":""춘절 대련""}",JPEG,756,1051,This image shows a red paper with black Chinese characters that say '新春大吉' (Happy New Year). It has a yellow border and small gold dots for decoration. This is often hung on doors during the Spring Festival to bring good luck.,qwen3-vl-plus,"Red paper with lucky words for Chinese New Year, called '揮春'.",False,False,,"{
    ""en"": ""Spring Festival Couplets"",
    ""zh"": ""新春对联"",
    ""yue"": ""揮春"",
    ""ko"": ""춘절 대련"",
    ""description"": ""This image shows a red paper with black Chinese characters that say '新春大吉' (Happy New Year). It has a yellow border and small gold dots for decoration. This is often hung on doors during the Spring Festival to bring good luck."",
    ""description_brief"": ""Red paper with lucky words for Chinese New Year, called '揮春'."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/carpet time.jpg,activities,"{""en"":""Carpet Time"",""zh"":""地毯时间"",""yue"":""地毯時間"",""ko"":""카펫 타임""}",JPEG,596,596,This image shows a colorful rug with patterns and tassels on the sides. It is used for sitting during group activities like story time or circle time. The bright colors and clear shapes help children focus and feel calm.,qwen3-vl-plus,A colorful rug for sitting together during group activities.,False,False,,"{
    ""en"": ""Carpet Time"",
    ""zh"": ""地毯时间"",
    ""yue"": ""地毯時間"",
    ""ko"": ""카펫 타임"",
    ""description"": ""This image shows a colorful rug with patterns and tassels on the sides. It is used for sitting during group activities like story time or circle time. The bright colors and clear shapes help children focus and feel calm."",
    ""description_brief"": ""A colorful rug for sitting together during group activities."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/西瓜.jpg,food,"{""en"":""Watermelon"",""zh"":""西瓜"",""yue"":""西瓜"",""ko"":""수박""}",JPEG,756,1051,"This image shows a whole watermelon with green stripes and a slice cut out. The inside of the slice is red with black seeds. Watermelons are sweet, juicy fruits often eaten in summer.",qwen3-vl-plus,A green striped fruit with red flesh and black seeds called watermelon.,False,False,,"{
    ""en"": ""Watermelon"",
    ""zh"": ""西瓜"",
    ""yue"": ""西瓜"",
    ""ko"": ""수박"",
    ""description"": ""This image shows a whole watermelon with green stripes and a slice cut out. The inside of the slice is red with black seeds. Watermelons are sweet, juicy fruits often eaten in summer."",
    ""description_brief"": ""A green striped fruit with red flesh and black seeds called watermelon."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/appliances/10-04電腦.jpg,appliances,"{""en"":""Computer"",""zh"":""电脑"",""yue"":""電腦"",""ko"":""컴퓨터""}",JPEG,756,1051,This image shows a laptop computer on a brown desk. The screen is turned on and displays a webpage with text and pictures. A mouse is connected to the right side of the laptop.,qwen3-vl-plus,A laptop computer on a desk with its screen on.,False,False,,"{
    ""en"": ""Computer"",
    ""zh"": ""电脑"",
    ""yue"": ""電腦"",
    ""ko"": ""컴퓨터"",
    ""description"": ""This image shows a laptop computer on a brown desk. The screen is turned on and displays a webpage with text and pictures. A mouse is connected to the right side of the laptop."",
    ""description_brief"": ""A laptop computer on a desk with its screen on."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/13c-19畫畫.jpg,activities,"{""en"":""Drawing"",""zh"":""画画"",""yue"":""畫畫"",""ko"":""그리기""}",JPEG,756,1051,"A child is sitting at a table and drawing with a red crayon on white paper. There are other crayons nearby, including blue and yellow ones. The child is smiling and looks happy while drawing.",qwen3-vl-plus,Child drawing with crayons on paper.,False,False,,"{
    ""en"": ""Drawing"",
    ""zh"": ""画画"",
    ""yue"": ""畫畫"",
    ""ko"": ""그리기"",
    ""description"": ""A child is sitting at a table and drawing with a red crayon on white paper. There are other crayons nearby, including blue and yellow ones. The child is smiling and looks happy while drawing."",
    ""description_brief"": ""Child drawing with crayons on paper."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/church.jpg,activities,"{""en"":""church"",""zh"":""教堂"",""yue"":""教堂"",""ko"":""교회""}",JPEG,596,596,"This image shows a gray stone building with a tall tower and six colorful stained glass windows. The tower has four small black windows and a brown wooden door at the bottom. The roof is dark gray with a wavy edge, and the word '教堂' is written below.",qwen3-vl-plus,A church with stained glass windows and a tall tower.,False,False,,"{
    ""en"": ""church"",
    ""zh"": ""教堂"",
    ""yue"": ""教堂"",
    ""ko"": ""교회"",
    ""description"": ""This image shows a gray stone building with a tall tower and six colorful stained glass windows. The tower has four small black windows and a brown wooden door at the bottom. The roof is dark gray with a wavy edge, and the word '教堂' is written below."",
    ""description_brief"": ""A church with stained glass windows and a tall tower."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/food/豆.jpg,food,"{""en"":""Pea"",""zh"":""豆"",""yue"":""豆"",""ko"":""콩""}",JPEG,756,1051,"This image shows a green pea pod with round peas inside. Some peas are outside the pod, lying on the white background. The word '豆' is written at the bottom to help identify the food.",qwen3-vl-plus,"A green pea pod with peas inside and some outside, labeled '豆'.",False,False,,"{
    ""en"": ""Pea"",
    ""zh"": ""豆"",
    ""yue"": ""豆"",
    ""ko"": ""콩"",
    ""description"": ""This image shows a green pea pod with round peas inside. Some peas are outside the pod, lying on the white background. The word '豆' is written at the bottom to help identify the food."",
    ""description_brief"": ""A green pea pod with peas inside and some outside, labeled '豆'."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/stationery/Hole Punch7.jpg,stationery,"{""en"":""Hole Punch"",""zh"":""打孔器"",""yue"":""打孔機"",""ko"":""구멍 뚫는 기계""}",JPEG,960,774,This is a hole puncher. It has a green handle and a black base. You press down on the handle to make holes in paper.,qwen3-vl-plus,A tool that makes holes in paper when you press the handle.,False,False,,"{
    ""en"": ""Hole Punch"",
    ""zh"": ""打孔器"",
    ""yue"": ""打孔機"",
    ""ko"": ""구멍 뚫는 기계"",
    ""description"": ""This is a hole puncher. It has a green handle and a black base. You press down on the handle to make holes in paper."",
    ""description_brief"": ""A tool that makes holes in paper when you press the handle."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/supplies/2-07刀.jpg,supplies,"{""en"":""Knife"",""zh"":""刀"",""yue"":""刀"",""ko"":""칼""}",JPEG,756,1051,"This is a drawing of a knife. It has a long, thin blade and a handle. The knife is shown in light blue with a simple outline.",qwen3-vl-plus,A blue drawing of a knife with a handle and blade.,False,False,,"{
    ""en"": ""Knife"",
    ""zh"": ""刀"",
    ""yue"": ""刀"",
    ""ko"": ""칼"",
    ""description"": ""This is a drawing of a knife. It has a long, thin blade and a handle. The knife is shown in light blue with a simple outline."",
    ""description_brief"": ""A blue drawing of a knife with a handle and blade."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/appliances/10-03電視.jpg,appliances,"{""en"":""Television"",""zh"":""电视"",""yue"":""電視"",""ko"":""텔레비전""}",JPEG,756,1051,This is a black television with buttons on the front. The screen shows a happy cartoon rabbit wearing a red cape and flying through blue sky with white clouds. The word '電視' is written below the TV in large black characters.,qwen3-vl-plus,A TV showing a flying cartoon rabbit with a red cape.,False,False,,"{
    ""en"": ""Television"",
    ""zh"": ""电视"",
    ""yue"": ""電視"",
    ""ko"": ""텔레비전"",
    ""description"": ""This is a black television with buttons on the front. The screen shows a happy cartoon rabbit wearing a red cape and flying through blue sky with white clouds. The word '電視' is written below the TV in large black characters."",
    ""description_brief"": ""A TV showing a flying cartoon rabbit with a red cape."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
extra_cards/activities/13c-20旅行.jpg,activities,"{""en"":""Travel"",""zh"":""旅行"",""yue"":""旅行"",""ko"":""여행""}",JPEG,756,1051,"The image shows four children walking on a yellow path in nature. One child holds a red flag and leads the group. The sky is blue with a sun and one cloud, and green trees and hills surround the path.",qwen3-vl-plus,Children are traveling together on a sunny day with backpacks and a flag.,False,False,,"{
    ""en"": ""Travel"",
    ""zh"": ""旅行"",
    ""yue"": ""旅行"",
    ""ko"": ""여행"",
    ""description"": ""The image shows four children walking on a yellow path in nature. One child holds a red flag and leads the group. The sky is blue with a sun and one cloud, and green trees and hills surround the path."",
    ""description_brief"": ""Children are traveling together on a sunny day with backpacks and a flag."",
    ""needs_inspection"": false,
    ""reason"": """"
}"
